year,election,county,raw_votes_D,raw_votes_R,d_candidate,r_candidate
2022,governor,Allegan,22802.0,33590.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Alpena,5779.0,7920.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Antrim,5937.0,7827.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Arenac,2709.0,4314.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Baraga,1329.0,2056.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Barry,11552.0,18547.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Bay,24783.0,23448.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Benzie,5446.0,5064.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Berrien,29803.0,33157.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Branch,5676.0,10132.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Calhoun,24916.0,25694.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Cass,7350.0,12666.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Charlevoix,6728.0,7667.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Cheboygan,5357.0,7707.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Chippewa,6303.0,7902.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Clare,5057.0,7850.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Clinton,20664.0,19904.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Crawford,2655.0,3728.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Delta,6890.0,10097.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Dickinson,4310.0,7446.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Eaton,28806.0,23828.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Emmet,9285.0,9590.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Genesee,100325.0,68282.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Gladwin,4422.0,7357.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Gogebic,2940.0,3413.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Grand Traverse,27396.0,24005.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Gratiot,6285.0,8659.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Hillsdale,5575.0,12644.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Houghton,7030.0,8128.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Huron,5310.0,9395.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Ingham,82408.0,34869.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Ionia,10845.0,15786.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Iosco,5266.0,7111.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Iron,2236.0,3282.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Isabella,12581.0,10927.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Jackson,29011.0,34439.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Kalamazoo,72516.0,42436.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Kalkaska,3009.0,5616.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Kent,162899.0,132172.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Keweenaw,666.0,701.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Lake,2081.0,3055.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Lapeer,15983.0,26940.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Leelanau,8540.0,6752.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Lenawee,18248.0,23796.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Livingston,46524.0,60494.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Luce,786.0,1520.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Mackinac,2567.0,3325.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Macomb,199277.0,179258.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Manistee,6026.0,6364.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Marquette,18880.0,11967.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Mason,6419.0,8018.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Mecosta,6867.0,10262.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Menominee,3347.0,6129.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Midland,19497.0,20964.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Missaukee,1995.0,5306.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Monroe,29482.0,38312.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Montcalm,9622.0,16165.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Montmorency,1701.0,3301.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Muskegon,39269.0,33121.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Newaygo,7417.0,14879.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Oakland,383895.0,238448.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Oceana,4820.0,7012.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Ogemaw,3532.0,6151.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Ontonagon,1319.0,1862.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Osceola,3174.0,6954.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Oscoda,1355.0,2553.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Otsego,4818.0,7422.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Ottawa,58952.0,85361.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Presque Isle,2981.0,4165.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Roscommon,5284.0,7391.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Saginaw,43219.0,37002.0,Gretchen Whitmer,Tudor Dixon
2022,governor,St Clair,30170.0,42731.0,Gretchen Whitmer,Tudor Dixon
2022,governor,St Joseph,8402.0,13059.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Sanilac,5967.0,12473.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Schoolcraft,1527.0,2264.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Shiawassee,14730.0,16969.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Tuscola,8418.0,15078.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Van Buren,15347.0,15974.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Washtenaw,135904.0,42804.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Wayne,457601.0,180487.0,Gretchen Whitmer,Tudor Dixon
2022,governor,Wexford,5645.0,9131.0,Gretchen Whitmer,Tudor Dixon
2024,president,Alcona,2140.0,5257.0,Kamala Harris,Donald Trump
2024,president,Alger,2075.0,3116.0,Kamala Harris,Donald Trump
2024,president,Allegan,25637.0,45206.0,Kamala Harris,Donald Trump
2024,president,Alpena,6038.0,10967.0,Kamala Harris,Donald Trump
2024,president,Antrim,6330.0,10341.0,Kamala Harris,Donald Trump
2024,president,Arenac,2662.0,6379.0,Kamala Harris,Donald Trump
2024,president,Baraga,1488.0,2779.0,Kamala Harris,Donald Trump
2024,president,Barry,12391.0,25650.0,Kamala Harris,Donald Trump
2024,president,Bay,25767.0,34792.0,Kamala Harris,Donald Trump
2024,president,Benzie,5780.0,6895.0,Kamala Harris,Donald Trump
2024,president,Berrien,38323.0,44975.0,Kamala Harris,Donald Trump
2024,president,Branch,5911.0,14848.0,Kamala Harris,Donald Trump
2024,president,Calhoun,28988.0,38606.0,Kamala Harris,Donald Trump
2024,president,Cass,9050.0,18505.0,Kamala Harris,Donald Trump
2024,president,Charlevoix,7197.0,10183.0,Kamala Harris,Donald Trump
2024,president,Cheboygan,5543.0,10653.0,Kamala Harris,Donald Trump
2024,president,Chippewa,6796.0,11249.0,Kamala Harris,Donald Trump
2024,president,Clare,5273.0,11772.0,Kamala Harris,Donald Trump
2024,president,Clinton,22450.0,26751.0,Kamala Harris,Donald Trump
2024,president,Crawford,2752.0,5613.0,Kamala Harris,Donald Trump
2024,president,Delta,7462.0,14109.0,Kamala Harris,Donald Trump
2024,president,Dickinson,4763.0,10324.0,Kamala Harris,Donald Trump
2024,president,Eaton,31056.0,33102.0,Kamala Harris,Donald Trump
2024,president,Emmet,10005.0,12465.0,Kamala Harris,Donald Trump
2024,president,Genesee,114670.0,105303.0,Kamala Harris,Donald Trump
2024,president,Gladwin,4501.0,10809.0,Kamala Harris,Donald Trump
2024,president,Gogebic,3385.0,4803.0,Kamala Harris,Donald Trump
2024,president,Grand Traverse,30339.0,31423.0,Kamala Harris,Donald Trump
2024,president,Gratiot,6682.0,12894.0,Kamala Harris,Donald Trump
2024,president,Hillsdale,5875.0,18631.0,Kamala Harris,Donald Trump
2024,president,Houghton,7881.0,11181.0,Kamala Harris,Donald Trump
2024,president,Huron,5522.0,13224.0,Kamala Harris,Donald Trump
2024,president,Ingham,94542.0,50564.0,Kamala Harris,Donald Trump
2024,president,Ionia,11338.0,22179.0,Kamala Harris,Donald Trump
2024,president,Iosco,5344.0,10155.0,Kamala Harris,Donald Trump
2024,president,Iron,2441.0,4501.0,Kamala Harris,Donald Trump
2024,president,Isabella,14011.0,16320.0,Kamala Harris,Donald Trump
2024,president,Jackson,32348.0,50199.0,Kamala Harris,Donald Trump
2024,president,Kalamazoo,84501.0,58671.0,Kamala Harris,Donald Trump
2024,president,Kalkaska,3206.0,8149.0,Kamala Harris,Donald Trump
2024,president,Kent,192668.0,172720.0,Kamala Harris,Donald Trump
2024,president,Keweenaw,690.0,896.0,Kamala Harris,Donald Trump
2024,president,Lake,2298.0,4523.0,Kamala Harris,Donald Trump
2024,president,Lapeer,16338.0,38398.0,Kamala Harris,Donald Trump
2024,president,Leelanau,9406.0,8035.0,Kamala Harris,Donald Trump
2024,president,Lenawee,20787.0,33463.0,Kamala Harris,Donald Trump
2024,president,Livingston,49503.0,81217.0,Kamala Harris,Donald Trump
2024,president,Luce,769.0,2170.0,Kamala Harris,Donald Trump
2024,president,Mackinac,2675.0,4476.0,Kamala Harris,Donald Trump
2024,president,Macomb,214977.0,284660.0,Kamala Harris,Donald Trump
2024,president,Manistee,6309.0,8748.0,Kamala Harris,Donald Trump
2024,president,Marquette,20866.0,17459.0,Kamala Harris,Donald Trump
2024,president,Mason,6973.0,10830.0,Kamala Harris,Donald Trump
2024,president,Mecosta,7688.0,14445.0,Kamala Harris,Donald Trump
2024,president,Menominee,4256.0,8647.0,Kamala Harris,Donald Trump
2024,president,Midland,20926.0,28571.0,Kamala Harris,Donald Trump
2024,president,Missaukee,1945.0,7066.0,Kamala Harris,Donald Trump
2024,president,Monroe,32622.0,57405.0,Kamala Harris,Donald Trump
2024,president,Montcalm,10368.0,23946.0,Kamala Harris,Donald Trump
2024,president,Montmorency,1702.0,4599.0,Kamala Harris,Donald Trump
2024,president,Muskegon,46028.0,47733.0,Kamala Harris,Donald Trump
2024,president,Newaygo,8131.0,20630.0,Kamala Harris,Donald Trump
2024,president,Oakland,419519.0,337791.0,Kamala Harris,Donald Trump
2024,president,Oceana,5085.0,9547.0,Kamala Harris,Donald Trump
2024,president,Ogemaw,3578.0,8879.0,Kamala Harris,Donald Trump
2024,president,Ontonagon,1313.0,2479.0,Kamala Harris,Donald Trump
2024,president,Osceola,3326.0,9639.0,Kamala Harris,Donald Trump
2024,president,Oscoda,1414.0,3716.0,Kamala Harris,Donald Trump
2024,president,Otsego,5052.0,10693.0,Kamala Harris,Donald Trump
2024,president,Ottawa,69653.0,106133.0,Kamala Harris,Donald Trump
2024,president,Presque Isle,3036.0,5568.0,Kamala Harris,Donald Trump
2024,president,Roscommon,5290.0,10582.0,Kamala Harris,Donald Trump
2024,president,Saginaw,49515.0,52912.0,Kamala Harris,Donald Trump
2024,president,St Clair,30844.0,64277.0,Kamala Harris,Donald Trump
2024,president,St Joseph,9452.0,19403.0,Kamala Harris,Donald Trump
2024,president,Sanilac,5957.0,17080.0,Kamala Harris,Donald Trump
2024,president,Schoolcraft,1631.0,3196.0,Kamala Harris,Donald Trump
2024,president,Shiawassee,15335.0,24718.0,Kamala Harris,Donald Trump
2024,president,Tuscola,8562.0,21764.0,Kamala Harris,Donald Trump
2024,president,Van Buren,17175.0,23407.0,Kamala Harris,Donald Trump
2024,president,Washtenaw,157152.0,58844.0,Kamala Harris,Donald Trump
2024,president,Wayne,537032.0,288860.0,Kamala Harris,Donald Trump
2024,president,Wexford,6224.0,12968.0,Kamala Harris,Donald Trump
2024,senate,Alcona,2133.0,5048.0,Elissa Slotkin,Mike Rogers
2024,senate,Alger,2047.0,3002.0,Elissa Slotkin,Mike Rogers
2024,senate,Allegan,25193.0,44205.0,Elissa Slotkin,Mike Rogers
2024,senate,Alpena,5827.0,10567.0,Elissa Slotkin,Mike Rogers
2024,senate,Antrim,6178.0,10136.0,Elissa Slotkin,Mike Rogers
2024,senate,Arenac,2786.0,5911.0,Elissa Slotkin,Mike Rogers
2024,senate,Baraga,1468.0,2698.0,Elissa Slotkin,Mike Rogers
2024,senate,Barry,12311.0,24678.0,Elissa Slotkin,Mike Rogers
2024,senate,Bay,26313.0,32145.0,Elissa Slotkin,Mike Rogers
2024,senate,Benzie,5659.0,6742.0,Elissa Slotkin,Mike Rogers
2024,senate,Berrien,35983.0,44819.0,Elissa Slotkin,Mike Rogers
2024,senate,Branch,5923.0,14181.0,Elissa Slotkin,Mike Rogers
2024,senate,Calhoun,28321.0,36586.0,Elissa Slotkin,Mike Rogers
2024,senate,Cass,8584.0,18127.0,Elissa Slotkin,Mike Rogers
2024,senate,Charlevoix,6979.0,9930.0,Elissa Slotkin,Mike Rogers
2024,senate,Cheboygan,5445.0,10259.0,Elissa Slotkin,Mike Rogers
2024,senate,Chippewa,6689.0,10751.0,Elissa Slotkin,Mike Rogers
2024,senate,Clare,5285.0,11146.0,Elissa Slotkin,Mike Rogers
2024,senate,Clinton,22600.0,25903.0,Elissa Slotkin,Mike Rogers
2024,senate,Crawford,2696.0,5360.0,Elissa Slotkin,Mike Rogers
2024,senate,Delta,7316.0,13601.0,Elissa Slotkin,Mike Rogers
2024,senate,Dickinson,4662.0,10076.0,Elissa Slotkin,Mike Rogers
2024,senate,Eaton,31453.0,31627.0,Elissa Slotkin,Mike Rogers
2024,senate,Emmet,9778.0,12301.0,Elissa Slotkin,Mike Rogers
2024,senate,Genesee,114995.0,97999.0,Elissa Slotkin,Mike Rogers
2024,senate,Gladwin,4537.0,10239.0,Elissa Slotkin,Mike Rogers
2024,senate,Gogebic,3250.0,4536.0,Elissa Slotkin,Mike Rogers
2024,senate,Grand Traverse,29487.0,30865.0,Elissa Slotkin,Mike Rogers
2024,senate,Gratiot,6648.0,12281.0,Elissa Slotkin,Mike Rogers
2024,senate,Hillsdale,5924.0,17792.0,Elissa Slotkin,Mike Rogers
2024,senate,Houghton,7650.0,10993.0,Elissa Slotkin,Mike Rogers
2024,senate,Huron,5541.0,12509.0,Elissa Slotkin,Mike Rogers
2024,senate,Ingham,94679.0,48083.0,Elissa Slotkin,Mike Rogers
2024,senate,Ionia,11253.0,21241.0,Elissa Slotkin,Mike Rogers
2024,senate,Iosco,5402.0,9546.0,Elissa Slotkin,Mike Rogers
2024,senate,Iron,2404.0,4328.0,Elissa Slotkin,Mike Rogers
2024,senate,Isabella,13728.0,15569.0,Elissa Slotkin,Mike Rogers
2024,senate,Jackson,32200.0,47562.0,Elissa Slotkin,Mike Rogers
2024,senate,Kalamazoo,81996.0,57478.0,Elissa Slotkin,Mike Rogers
2024,senate,Kalkaska,3150.0,7757.0,Elissa Slotkin,Mike Rogers
2024,senate,Kent,187509.0,170388.0,Elissa Slotkin,Mike Rogers
2024,senate,Keweenaw,665.0,882.0,Elissa Slotkin,Mike Rogers
2024,senate,Lake,2250.0,4257.0,Elissa Slotkin,Mike Rogers
2024,senate,Lapeer,16651.0,36578.0,Elissa Slotkin,Mike Rogers
2024,senate,Leelanau,9164.0,8102.0,Elissa Slotkin,Mike Rogers
2024,senate,Lenawee,19772.0,32385.0,Elissa Slotkin,Mike Rogers
2024,senate,Livingston,50533.0,78193.0,Elissa Slotkin,Mike Rogers
2024,senate,Luce,771.0,2096.0,Elissa Slotkin,Mike Rogers
2024,senate,Mackinac,2613.0,4326.0,Elissa Slotkin,Mike Rogers
2024,senate,Macomb,217665.0,265883.0,Elissa Slotkin,Mike Rogers
2024,senate,Manistee,6177.0,8491.0,Elissa Slotkin,Mike Rogers
2024,senate,Marquette,20548.0,16915.0,Elissa Slotkin,Mike Rogers
2024,senate,Mason,6739.0,10613.0,Elissa Slotkin,Mike Rogers
2024,senate,Mecosta,7462.0,13950.0,Elissa Slotkin,Mike Rogers
2024,senate,Menominee,4041.0,8332.0,Elissa Slotkin,Mike Rogers
2024,senate,Midland,20666.0,27605.0,Elissa Slotkin,Mike Rogers
2024,senate,Missaukee,1934.0,6828.0,Elissa Slotkin,Mike Rogers
2024,senate,Monroe,32420.0,54082.0,Elissa Slotkin,Mike Rogers
2024,senate,Montcalm,10270.0,22944.0,Elissa Slotkin,Mike Rogers
2024,senate,Montmorency,1654.0,4455.0,Elissa Slotkin,Mike Rogers
2024,senate,Muskegon,45182.0,45231.0,Elissa Slotkin,Mike Rogers
2024,senate,Newaygo,8066.0,19932.0,Elissa Slotkin,Mike Rogers
2024,senate,Oakland,418749.0,325903.0,Elissa Slotkin,Mike Rogers
2024,senate,Oceana,5066.0,9168.0,Elissa Slotkin,Mike Rogers
2024,senate,Ogemaw,3684.0,8312.0,Elissa Slotkin,Mike Rogers
2024,senate,Ontonagon,1279.0,2387.0,Elissa Slotkin,Mike Rogers
2024,senate,Osceola,3281.0,9291.0,Elissa Slotkin,Mike Rogers
2024,senate,Oscoda,1388.0,3500.0,Elissa Slotkin,Mike Rogers
2024,senate,Otsego,4978.0,10323.0,Elissa Slotkin,Mike Rogers
2024,senate,Ottawa,67389.0,105708.0,Elissa Slotkin,Mike Rogers
2024,senate,Presque Isle,2992.0,5391.0,Elissa Slotkin,Mike Rogers
2024,senate,Roscommon,5254.0,10115.0,Elissa Slotkin,Mike Rogers
2024,senate,Saginaw,49668.0,49659.0,Elissa Slotkin,Mike Rogers
2024,senate,St Clair,31519.0,59992.0,Elissa Slotkin,Mike Rogers
2024,senate,St Joseph,9195.0,18545.0,Elissa Slotkin,Mike Rogers
2024,senate,Sanilac,6056.0,16306.0,Elissa Slotkin,Mike Rogers
2024,senate,Schoolcraft,1629.0,3032.0,Elissa Slotkin,Mike Rogers
2024,senate,Shiawassee,15476.0,23505.0,Elissa Slotkin,Mike Rogers
2024,senate,Tuscola,8754.0,20503.0,Elissa Slotkin,Mike Rogers
2024,senate,Van Buren,16798.0,22570.0,Elissa Slotkin,Mike Rogers
2024,senate,Washtenaw,154214.0,58207.0,Elissa Slotkin,Mike Rogers
2024,senate,Wayne,532029.0,267761.0,Elissa Slotkin,Mike Rogers
2024,senate,Wexford,6063.0,12457.0,Elissa Slotkin,Mike Rogers
